x,y
37385.00,39.360001
37386.00,38.959999
37389.00,40.009998
37390.00,40.580002
37391.00,39.709999
37392.00,40.27
37393.00,40.200001
37396.00,39.59
37397.00,39.77
37398.00,40.43
37399.00,40.900002
37400.00,40.23
37404.00,39.84
37405.00,40.299999
37406.00,39.349998
37407.00,39.93
37410.00,39.080002
37411.00,39.23
37412.00,39.560001
37413.00,39.150002
37414.00,39.419998
37417.00,39.130001
37418.00,39.029999
37419.00,39.700001
37420.00,39.360001
37421.00,39.150002
37424.00,40.029999
37425.00,39.93
37426.00,39.369999
37427.00,39.740002
37428.00,39.25
37431.00,40
37432.00,39.599998
37433.00,39.450001
37434.00,40.25
37435.00,40.919998
37438.00,40.650002
37439.00,40.16
37440.00,39.91
37442.00,40.52
37445.00,40.360001
37446.00,39.799999
37447.00,38.23
37448.00,37.099998
37449.00,36.529999
37452.00,35.75
37453.00,35.200001
37454.00,35.610001
37455.00,34.75
37456.00,32.400002
37459.00,30.27
37460.00,30.92
37461.00,33.93
37462.00,33.900002
37463.00,35.09
37466.00,36.330002
37467.00,35.669998
37468.00,36.759998
37469.00,33.650002
37470.00,33.610001
37473.00,32.5
37474.00,33.400002
37475.00,34.299999
37476.00,36
37477.00,36.099998
37480.00,35.73
37481.00,34.84
37482.00,36.389999
37483.00,37.139999
37484.00,36.849998
37487.00,37.16
37488.00,36.18
37489.00,36.439999
37490.00,37.029999
37491.00,36.150002
37494.00,36.669998
37495.00,36.900002
37496.00,35.619999
37497.00,35.389999
37498.00,35.450001
37502.00,33.619999
37503.00,33.82
37504.00,33.77
37505.00,34.310001
37508.00,34
37509.00,34.790001
37510.00,34.599998
37511.00,33.59
37512.00,34.080002
37515.00,34.400002
37516.00,33.07
37517.00,33.200001
37518.00,32.360001
37519.00,32.869999
37522.00,32.720001
37523.00,31.950001
37524.00,32.610001
37525.00,34.150002
37526.00,32.82
37529.00,31.9
37530.00,33.919998
37531.00,32.650002
37532.00,33.18
37533.00,33.060001
37536.00,33.189999
37537.00,32.700001
37538.00,32.830002
37539.00,33.790001
37540.00,34.540001
37543.00,34.93
37544.00,36.299999
37545.00,35.529999
37546.00,36.299999
37547.00,36
37550.00,36
37551.00,35.18
37552.00,35.130001
37553.00,34.669998
37554.00,35.110001
37557.00,34.639999
37558.00,33.23
37559.00,34.080002
37560.00,33.66
37561.00,34.66
37564.00,34.259998
37565.00,35.580002
37566.00,35.110001
37567.00,34.48
37568.00,34.610001
37571.00,33.869999
37572.00,34.040001
37573.00,33.400002
37574.00,34.5
37575.00,34.849998
37578.00,34.970001
37579.00,35.200001
37580.00,35.240002
37581.00,34.860001
37582.00,34.220001
37585.00,34.599998
37586.00,33.959999
37587.00,34.959999
37589.00,34.799999
37592.00,34.580002
37593.00,34.900002
37594.00,34.77
37595.00,34.77
37596.00,35.150002
37599.00,34.509998
37600.00,35.040001
37601.00,35.02
37602.00,34.880001
37603.00,35.040001
37606.00,35.860001
37607.00,35.52
37608.00,35.540001
37609.00,35.150002
37610.00,35.700001
37613.00,35.75
37614.00,35.419998
37616.00,35.32
37617.00,34.639999
37620.00,34.75
37621.00,34.939999
37623.00,35.470001
37624.00,35.5
37627.00,36.380001
37628.00,35.150002
37629.00,35
37630.00,35.740002
37631.00,35.240002
37634.00,35.099998
37635.00,35.419998
37636.00,34.93
37637.00,35.09
37638.00,34.720001
37642.00,33.919998
37643.00,33.490002
37644.00,33.41
37645.00,32.689999
37648.00,31.82
37649.00,32.66
37650.00,33.849998
37651.00,33.23
37652.00,34.150002
37655.00,34.630001
37656.00,34.630001
37657.00,34.130001
37658.00,33.610001
37659.00,33.349998
37662.00,33.610001
37663.00,33.369999
37664.00,32.700001
37665.00,33.130001
37666.00,33.439999
37670.00,33.75
37671.00,33.779999
37672.00,33.630001
37673.00,34.18
37676.00,34
37677.00,34.139999
37678.00,33.84
37679.00,33.98
37680.00,34.02
37683.00,34.459999
37684.00,34.23
37685.00,34.919998
37686.00,34.560001
37687.00,34.790001
37690.00,34.349998
37691.00,34.57
37692.00,34.060001
37693.00,34.490002
37694.00,34.389999
37697.00,35.049999
37698.00,35.25
37699.00,35.59
37700.00,35.59
37701.00,36
37704.00,35.310001
37705.00,35.669998
37706.00,35.860001
37707.00,35.919998
37708.00,36.029999
37711.00,34.950001
37712.00,35.650002
37713.00,35.700001
37714.00,35.049999
37715.00,35.52
37718.00,35.049999
37719.00,34.580002
37720.00,34.470001
37721.00,34.68
37722.00,34.330002
37725.00,34.869999
37726.00,35.049999
37727.00,34.689999
37728.00,35.029999
37732.00,34.869999
37733.00,35.419998
37734.00,35.34
37735.00,35.130001
37736.00,34.790001
37739.00,35.41
37740.00,34.830002
37741.00,35.200001
37742.00,35.48
37743.00,36.040001
37746.00,35.450001
37747.00,35.200001
37748.00,35.41
37749.00,35.34
37750.00,35.470001
37753.00,35.549999
37754.00,35.529999
37755.00,35.209999
37756.00,35.290001
37757.00,35.450001
37760.00,35.040001
37761.00,35.32
37762.00,35.790001
37763.00,35.950001
37764.00,35.98
37768.00,36.709999
37769.00,36.450001
37770.00,35.970001
37771.00,36.400002
37774.00,36.580002
37775.00,36.98
37776.00,37.400002
37777.00,37.16
37778.00,37.34
37781.00,37.459999
37782.00,37.540001
37783.00,38.200001
37784.00,38.200001
37785.00,37.93
37788.00,38.310001
37789.00,37.669998
37790.00,37.34
37791.00,36.880001
37792.00,36.889999
37795.00,36.939999
37796.00,36.900002
37797.00,36.66
37798.00,36.700001
37799.00,36.369999
37802.00,35.91
37803.00,36.18
37804.00,36.279999
37805.00,36.060001
37809.00,36.049999
37810.00,35.650002
37811.00,35.860001
37812.00,35.5
37813.00,35.599998
37816.00,35.299999
37817.00,35.189999
37818.00,34.919998
37819.00,35.200001
37820.00,35.880001
37823.00,35.380001
37824.00,35.720001
37825.00,35.669998
37826.00,35.25
37827.00,35.759998
37830.00,35.75
37831.00,35.43
37832.00,35.32
37833.00,35.580002
37834.00,35.330002
37837.00,35.610001
37838.00,35.349998
37839.00,35.75
37840.00,36.25
37841.00,36.52
37844.00,36.52
37845.00,36.709999
37846.00,36.5
37847.00,36.939999
37848.00,36.830002
37851.00,36.919998
37852.00,36.68
37853.00,36.799999
37854.00,37.049999
37855.00,36.529999
37858.00,36.77
37859.00,36.830002
37860.00,37.25
37861.00,37.549999
37862.00,37.700001
37866.00,37.970001
37867.00,38.080002
37868.00,38.16
37869.00,37.970001
37872.00,38.470001
37873.00,38.110001
37874.00,38
37875.00,38
37876.00,37.73
37879.00,37.509998
37880.00,37.709999
37881.00,36.84
37882.00,37.080002
37883.00,36.990002
37886.00,36.720001
37887.00,37.060001
37888.00,36.900002
37889.00,37.150002
37890.00,36.779999
37893.00,37.02
37894.00,36.599998
37895.00,37.349998
37896.00,37.560001
37897.00,37.75
37900.00,38.09
37901.00,38.34
37902.00,38.040001
37903.00,37.950001
37904.00,38.299999
37907.00,38.48
37908.00,38.740002
37909.00,38.490002
37910.00,38.91
37911.00,38.66
37914.00,38.619999
37915.00,38.349998
37916.00,37.349998
37917.00,37.599998
37918.00,37.849998
37921.00,37.740002
37922.00,38
37923.00,37.810001
37924.00,36.299999
37925.00,36.580002
37928.00,36.68
37929.00,36.32
37930.00,36.029999
37931.00,35.919998
37932.00,35.560001
37935.00,35.759998
37936.00,36.049999
37937.00,36.02
37938.00,36.259998
37939.00,36
37942.00,35.599998
37943.00,35.150002
37944.00,35.439999
37945.00,35.310001
37946.00,35.34
37949.00,35.560001
37950.00,35.82
37951.00,36.279999
37953.00,36.200001
37956.00,36.389999
37957.00,36.5
37958.00,36.540001
37959.00,37.02
37960.00,36.779999
37963.00,37.400002
37964.00,37.639999
37965.00,37.790001
37966.00,37.91
37967.00,38.060001
37970.00,37.799999
37971.00,38.470001
37972.00,38.880001
37973.00,39.41
37974.00,39.599998
37977.00,39.470001
37978.00,39.75
37979.00,39.830002
37981.00,40.049999
37984.00,40.580002
37985.00,40.68
37986.00,41
37988.00,40.630001
37991.00,41.580002
37992.00,41.299999
37993.00,41
37994.00,40.900002
37995.00,40.290001
37998.00,40.860001
37999.00,40.68
38000.00,40.68
38001.00,40.279999
38002.00,40.5
38006.00,40.880001
38007.00,41.43
38008.00,41.279999
38009.00,41.040001
38012.00,41.549999
38013.00,41.189999
38014.00,40.810001
38015.00,41.470001
38016.00,40.790001
38019.00,40.689999
38020.00,40.41
38021.00,40.349998
38022.00,40.380001
38023.00,40.509998
38026.00,40.73
38027.00,41.09
38028.00,41.919998
38029.00,41.91
38030.00,41.91
38034.00,42.23
38035.00,41.799999
38036.00,41.950001
38037.00,42.029999
38040.00,42.580002
38041.00,42.310001
38042.00,42.650002
38043.00,42.310001
38044.00,42.169998
38047.00,42.52
38048.00,42.040001
38049.00,41.900002
38050.00,41.75
38051.00,42.490002
38054.00,42.560001
38055.00,42.779999
38056.00,42.43
38057.00,41.349998
38058.00,42.029999
38061.00,41.779999
38062.00,42.07
38063.00,42.240002
38064.00,42.459999
38065.00,41.5
38068.00,40.939999
38069.00,40.759998
38070.00,40.099998
38071.00,40.25
38072.00,40.740002
38075.00,41.09
38076.00,41.549999
38077.00,41.59
38078.00,41.52
38079.00,41.91
38082.00,42.25
38083.00,42.189999
38084.00,41.900002
38085.00,42.450001
38089.00,43.110001
38090.00,42.82
38091.00,43.299999
38092.00,43.68
38093.00,43.860001
38096.00,43.73
38097.00,43.299999
38098.00,42.950001
38099.00,43.299999
38100.00,42.970001
38103.00,43.009998
38104.00,43.75
38105.00,43.119999
38106.00,42.540001
38107.00,42.549999
38110.00,43.68
38111.00,43.52
38112.00,43.990002
38113.00,43.830002
38114.00,43.25
38117.00,42.049999
38118.00,42.599998
38119.00,43
38120.00,42.73
38121.00,43.27
38124.00,43.049999
38125.00,42.689999
38126.00,42.599998
38127.00,42.73
38128.00,42.599998
38131.00,42.799999
38132.00,43.82
38133.00,43.549999
38134.00,43.369999
38135.00,43.25
38139.00,43.700001
38140.00,43.779999
38141.00,43.549999
38142.00,43.369999
38145.00,44
38146.00,43.889999
38147.00,43.450001
38148.00,43.98
38152.00,43.849998
38153.00,44.080002
38154.00,44.73
38155.00,44.77
38156.00,44.98
38159.00,44.73
38160.00,44.900002
38161.00,45.459999
38162.00,45.27
38163.00,44.25
38166.00,44.380001
38167.00,44.57
38168.00,44.41
38169.00,44.59
38170.00,44.720001
38174.00,45.099998
38175.00,45.369999
38176.00,45.32
38177.00,45.450001
38180.00,45.439999
38181.00,45.209999
38182.00,45.459999
38183.00,45.32
38184.00,45.830002
38187.00,45.900002
38188.00,45.900002
38189.00,45.169998
38190.00,45.389999
38191.00,45.32
38194.00,45.330002
38195.00,45.41
38196.00,45.810001
38197.00,46.029999
38198.00,46.299999
38201.00,46.25
38202.00,46.889999
38203.00,46.240002
38204.00,45.830002
38205.00,45.119999
38208.00,45.560001
38209.00,45.290001
38210.00,45.130001
38211.00,44.560001
38212.00,44.919998
38215.00,45.09
38216.00,44.360001
38217.00,44.810001
38218.00,45.09
38219.00,45.25
38222.00,44.990002
38223.00,44.849998
38224.00,45.189999
38225.00,45.25
38226.00,45.439999
38229.00,45.130001
38230.00,46.099998
38231.00,46.439999
38232.00,46.98
38233.00,47.060001
38237.00,47.150002
38238.00,47.07
38239.00,47.48
38240.00,47.369999
38243.00,47.5
38244.00,47.470001
38245.00,47.43
38246.00,47.549999
38247.00,48.369999
38250.00,48.209999
38251.00,49.490002
38252.00,48.860001
38253.00,47.759998
38254.00,47.830002
38257.00,47.959999
38258.00,48.529999
38259.00,48.150002
38260.00,48.330002
38261.00,48.889999
38264.00,48.919998
38265.00,49.32
38266.00,50.029999
38267.00,49.740002
38268.00,49.84
38271.00,49.790001
38272.00,49.369999
38273.00,48.48
38274.00,48.709999
38275.00,49.02
38278.00,48.75
38279.00,48.310001
38280.00,48.869999
38281.00,48.810001
38282.00,48.700001
38285.00,48.810001
38286.00,49.389999
38287.00,48.950001
38288.00,48.610001
38289.00,49.220001
38292.00,48.82
38293.00,48.43
38294.00,49.27
38295.00,50.189999
38296.00,50.389999
38299.00,50.169998
38300.00,49.310001
38301.00,49.669998
38302.00,49.66
38303.00,50.419998
38306.00,49.580002
38307.00,49.41
38308.00,50
38309.00,50.049999
38310.00,50.380001
38313.00,50.91
38314.00,51.200001
38315.00,51.490002
38317.00,51.650002
38320.00,51.369999
38321.00,51.25
38322.00,51.150002
38323.00,50.169998
38324.00,50.27
38327.00,50.139999
38328.00,49.700001
38329.00,50.02
38330.00,50.32
38331.00,50.150002
38334.00,50.669998
38335.00,50.66
38336.00,50.509998
38337.00,50.099998
38338.00,49.799999
38341.00,51.060001
38342.00,51.689999
38343.00,51.290001
38344.00,51.970001
38348.00,50.880001
38349.00,51.049999
38350.00,51.130001
38351.00,51.029999
38352.00,51.259998
38355.00,50.09
38356.00,49.75
38357.00,49.490002
38358.00,50.119999
38359.00,49.790001
38362.00,49.98
38363.00,49.849998
38364.00,50.59
38365.00,50.549999
38366.00,51.07
38370.00,51.5
38371.00,51.049999
38372.00,50.720001
38373.00,50.439999
38376.00,51.130001
38377.00,51.330002
38378.00,51.700001
38379.00,51.75
38380.00,51.27
38383.00,51.599998
38384.00,53.27
38385.00,53.93
38386.00,54.52
38387.00,55.290001
38390.00,55.400002
38391.00,55.779999
38392.00,55.540001
38393.00,56.34
38394.00,56.110001
38397.00,56.830002
38398.00,56.919998
38399.00,58.48
38400.00,58.130001
38401.00,59.41
38405.00,58.25
38406.00,59.419998
38407.00,61.130001
38408.00,63.259998
38411.00,63.310001
38412.00,62.099998
38413.00,62.68
38414.00,63.049999
38415.00,63.57
38418.00,63
38419.00,63.099998
38420.00,60.790001
38421.00,60.369999
38422.00,61.049999
38425.00,61.279999
38426.00,60.349998
38427.00,60.290001
38428.00,61.490002
38429.00,62.650002
38432.00,62.150002
38433.00,60.900002
38434.00,60.09
38435.00,59
38439.00,58.889999
38440.00,58.27
38441.00,59.240002
38442.00,59.599998
38443.00,60.549999
38446.00,60.650002
38447.00,60.060001
38448.00,60.900002
38449.00,60.849998
38450.00,60.009998
38453.00,60.290001
38454.00,60.43
38455.00,59.150002
38456.00,58.75
38457.00,56.189999
38460.00,57.25
38461.00,58.630001
38462.00,57.139999
38463.00,59.279999
38464.00,59.419998
38467.00,59.959999
38468.00,59.27
38469.00,58.380001
38470.00,56
38471.00,57.029999
38474.00,57.740002
38475.00,56.5
38476.00,57.23
38477.00,57.799999
38478.00,57.599998
38481.00,58.009998
38482.00,57.23
38483.00,57.290001
38484.00,54.82
38485.00,53.700001
38488.00,53.349998
38489.00,53.860001
38490.00,53.650002
38491.00,54.830002
38492.00,54.009998
38495.00,54.75
38496.00,55.040001
38497.00,55.68
38498.00,56.220001
38499.00,56.799999
38503.00,56.200001
38504.00,57.150002
38505.00,57.32
38506.00,57.150002
38509.00,57.599998
38510.00,57.450001
38511.00,56.73
38512.00,58.439999
38513.00,58.380001
38516.00,58.450001
38517.00,58.549999
38518.00,59.25
38519.00,60.119999
38520.00,60.889999
38523.00,60.849998
38524.00,59.509998
38525.00,59.669998
38526.00,59.02
38527.00,58.150002
38530.00,59.299999
38531.00,59.09
38532.00,58.439999
38533.00,57.470001
38534.00,58.310001
38538.00,60.139999
38539.00,59.110001
38540.00,59.52
38541.00,59.400002
38544.00,59.970001
38545.00,59.889999
38546.00,59.759998
38547.00,58.59
38548.00,58.16
38551.00,58.150002
38552.00,58.779999
38553.00,59
38554.00,57.889999
38555.00,59.5
38558.00,59.939999
38559.00,59.599998
38560.00,59.599998
38561.00,60
38562.00,58.75
38565.00,59.23
38566.00,59.810001
38567.00,59
38568.00,58.52
38569.00,58.09
38572.00,58.849998
38573.00,59.459999
38574.00,59.900002
38575.00,60.950001
38576.00,61.049999
38579.00,60.419998
38580.00,59.07
38581.00,58.18
38582.00,58.110001
38583.00,58.82
38586.00,59.07
38587.00,59
38588.00,58.880001
38589.00,59.18
38590.00,58.41
38593.00,58.419998
38594.00,58.610001
38595.00,59.900002
38596.00,61.68
38597.00,60.68
38601.00,61.060001
38602.00,61.459999
38603.00,61.299999
38604.00,63.200001
38607.00,62.52
38608.00,61.869999
38609.00,62.470001
38610.00,62.459999
38611.00,63.700001
38614.00,64.629997
38615.00,64.529999
38616.00,64.970001
38617.00,64.980003
38618.00,63.830002
38621.00,64.599998
38622.00,64.620003
38623.00,64.699997
38624.00,64.800003
38625.00,63.540001
38628.00,62.490002
38629.00,60.549999
38630.00,58.950001
38631.00,58.57
38632.00,59.599998
38635.00,58.5
38636.00,59.400002
38637.00,58.939999
38638.00,58.16
38639.00,58.639999
38642.00,58.860001
38643.00,56.299999
38644.00,57.169998
38645.00,55.200001
38646.00,55.369999
38649.00,56.849998
38650.00,57.200001
38651.00,56.200001
38652.00,55.599998
38653.00,56.310001
38656.00,56.139999
38657.00,56.400002
38658.00,57.380001
38659.00,58.57
38660.00,57.900002
38663.00,57.099998
38664.00,57.369999
38665.00,57.5
38666.00,56.450001
38667.00,56.52
38670.00,56.650002
38671.00,56.43
38672.00,57.18
38673.00,57.380001
38674.00,58.25
38677.00,59.369999
38678.00,59.66
38679.00,59.869999
38681.00,60.110001
38684.00,58.740002
38685.00,58.34
38686.00,58.029999
38687.00,59.349998
38688.00,59.07
38691.00,59.509998
38692.00,59.689999
38693.00,59.02
38694.00,59.419998
38695.00,58.5
38698.00,58.860001
38699.00,59.060001
38700.00,59.860001
38701.00,59.490002
38702.00,58.060001
38705.00,57.700001
38706.00,57.93
38707.00,57.599998
38708.00,57.099998
38709.00,57.099998
38713.00,55.869999
38714.00,56.25
38715.00,56.240002
38716.00,56.169998
38720.00,58.470001
38721.00,58.57
38722.00,58.279999
38723.00,59.43
38726.00,59.400002
38727.00,59.860001
38728.00,60.27
38729.00,59.639999
38730.00,60.970001
38734.00,61.540001
38735.00,60.68
38736.00,61.5
38737.00,60.529999
38740.00,61.200001
38741.00,60.959999
38742.00,60.209999
38743.00,59.950001
38744.00,61.290001
38747.00,63.110001
38748.00,62.75
38749.00,61.950001
38750.00,61.950001
38751.00,61.389999
38754.00,61.970001
38755.00,60.549999
38756.00,60.389999
38757.00,59.919998
38758.00,59.43
38761.00,59.599998
38762.00,59.549999
38763.00,59.759998
38764.00,60.25
38765.00,60.549999
38769.00,60.759998
38770.00,60.259998
38771.00,59.830002
38772.00,60.419998
38775.00,59.919998
38776.00,59.369999
38777.00,60.34
38778.00,60.849998
38779.00,60.98
38782.00,59.98
38783.00,59.849998
38784.00,59.709999
38785.00,58.919998
38786.00,59.18
38789.00,59.639999
38790.00,60.810001
38791.00,61.02
38792.00,61.639999
38793.00,61.049999
38796.00,60.66
38797.00,60.720001
38798.00,61.049999
38799.00,61.25
38800.00,61.169998
38803.00,61.290001
38804.00,60.950001
38805.00,61.279999
38806.00,61.119999
38807.00,60.860001
38810.00,61.029999
38811.00,61.75
38812.00,62.16
38813.00,62.09
38814.00,61.330002
38817.00,61.939999
38818.00,62
38819.00,61.459999
38820.00,61.560001
38824.00,62.049999
38825.00,63.540001
38826.00,64.300003
38827.00,63.919998
38828.00,65
38831.00,64.410004
38832.00,63.950001
38833.00,63.099998
38834.00,62.419998
38835.00,63.080002
38838.00,63.419998
38839.00,64.669998
38840.00,63.77
38841.00,63.310001
38842.00,64
38845.00,63.709999
38846.00,63.939999
38847.00,63.880001
38848.00,63.459999
38849.00,62.240002
38852.00,62
38853.00,61.959999
38854.00,60.18
38855.00,59.889999
38856.00,60.450001
38859.00,60.779999
38860.00,60.389999
38861.00,60.099998
38862.00,61.52
38863.00,61.580002
38867.00,60.200001
38868.00,60.91
38869.00,61.110001
38870.00,61.650002
38873.00,60.049999
38874.00,60.400002
38875.00,58.82
38876.00,59.57
38877.00,58.799999
38880.00,58.240002
38881.00,56.650002
38882.00,57.799999
38883.00,59.119999
38884.00,58.799999
38887.00,57.389999
38888.00,57.389999
38889.00,58.060001
38890.00,57.970001
38891.00,58.099998
38894.00,58.82
38895.00,59.650002
38896.00,61.119999
38897.00,62.369999
38898.00,61.349998
38901.00,62.150002
38903.00,62.549999
38904.00,63.470001
38905.00,62.84
38908.00,63.040001
38909.00,63.98
38910.00,63.970001
38911.00,64.07
38912.00,64.900002
38915.00,64
38916.00,64.610001
38917.00,64.660004
38918.00,64.25
38919.00,63.93
38922.00,65.360001
38923.00,65.739998
38924.00,66.599998
38925.00,66.470001
38926.00,67
38929.00,67.739998
38930.00,68.18
38931.00,68.480003
38932.00,68.370003
38933.00,68.690002
38936.00,69.230003
38937.00,69.269997
38938.00,69.290001
38939.00,69.339996
38940.00,69.730003
38943.00,69.25
38944.00,68.690002
38945.00,67.57
38946.00,68.080002
38947.00,69.099998
38950.00,69.830002
38951.00,70.209999
38952.00,69.629997
38953.00,70.720001
38954.00,70.43
38957.00,70.099998
38958.00,69.410004
38959.00,68.300003
38960.00,67.669998
38961.00,68.099998
38965.00,68.480003
38966.00,67.18
38967.00,67.690002
38968.00,66.809998
38971.00,64.940002
38972.00,64.699997
38973.00,65.360001
38974.00,64.709999
38975.00,64.650002
38978.00,66.300003
38979.00,65.5
38980.00,64.110001
38981.00,64.779999
38982.00,64.910004
38985.00,65.059998
38986.00,66.43
38987.00,67.129997
38988.00,67.459999
38989.00,67.099998
38992.00,67
38993.00,65.410004
38994.00,66.610001
38995.00,67.32
38996.00,67.519997
38999.00,66.550003
39000.00,67.199997
39001.00,66.529999
39002.00,67.650002
39003.00,68.400002
39006.00,69.830002
39007.00,69.410004
39008.00,69.169998
39009.00,69.730003
39010.00,69.550003
39013.00,69.919998
39014.00,69.889999
39015.00,71.010002
39016.00,71.620003
39017.00,71.459999
39020.00,70.839996
39021.00,71.419998
39022.00,71.059998
39023.00,71.190002
39024.00,72.150002
39027.00,72.910004
39028.00,72.529999
39029.00,74.129997
39030.00,74.610001
39031.00,74.419998
39034.00,74.43
39035.00,74.449997
39036.00,74.800003
39037.00,72.669998
39038.00,73.080002
39041.00,72.43
39042.00,73.389999
39043.00,72.910004
39045.00,72.379997
39048.00,72.470001
39049.00,74.160004
39050.00,76.029999
39051.00,76.809998
39052.00,77.199997
39055.00,77.769997
39056.00,78.059998
39057.00,76.309998
39058.00,75.709999
39059.00,75.5
39062.00,75.360001
39063.00,76.25
39064.00,77.360001
39065.00,78.730003
39066.00,77.300003
39069.00,75.510002
39070.00,76.989998
39071.00,76.080002
39072.00,75.870003
39073.00,75.410004
39077.00,76.050003
39078.00,76.959999
39079.00,77.330002
39080.00,76.629997
39085.00,74.110001
39086.00,72.720001
39087.00,73.239998
39090.00,72.650002
39091.00,72.089996
39092.00,70.989998
39093.00,70.980003
39094.00,72.660004
39098.00,71.629997
39099.00,72.459999
39100.00,71.959999
39101.00,73.529999
39104.00,72.900002
39105.00,74.489998
39106.00,74.900002
39107.00,73.519997
39108.00,73.610001
39111.00,73.199997
39112.00,74.389999
39113.00,74.099998
39114.00,75.080002
39115.00,75.540001
39118.00,75.669998
39119.00,75.459999
39120.00,74.790001
39121.00,75.459999
39122.00,75.220001
39125.00,74.599998
39126.00,75.449997
39127.00,75.599998
39128.00,75.339996
39129.00,75.290001
39133.00,74.870003
39134.00,74.779999
39135.00,75.080002
39136.00,75.220001
39139.00,75.400002
39140.00,71.830002
39141.00,71.68
39142.00,70.989998
39143.00,70.010002
39146.00,69.980003
39147.00,71
39148.00,71.639999
39149.00,71.849998
39150.00,71.120003
39153.00,70.870003
39154.00,69.910004
39155.00,71.019997
39156.00,70.690002
39157.00,69.860001
39160.00,71.099998
39161.00,72
39162.00,73.230003
39163.00,74.360001
39164.00,75.019997
39167.00,75.470001
39168.00,75.709999
39169.00,75.559998
39170.00,76.239998
39171.00,75.449997
39174.00,76.160004
39175.00,76.800003
39176.00,77.110001
39177.00,77.220001
39181.00,76.800003
39182.00,77.57
39183.00,76.769997
39184.00,77.389999
39185.00,77.410004
39188.00,78.169998
39189.00,78.400002
39190.00,78.199997
39191.00,77.459999
39192.00,79.760002
39195.00,79.199997
39196.00,78.599998
39197.00,79.919998
39198.00,80.550003
39199.00,80.360001
39202.00,79.379997
39203.00,79.660004
39204.00,79.82
39205.00,80.68
39206.00,80.550003
39209.00,80.830002
39210.00,81.379997
39211.00,81.419998
39212.00,79.389999
39213.00,81.230003
39216.00,81.25
39217.00,81.129997
39218.00,81.449997
39219.00,81.800003
39220.00,83.260002
39223.00,83.589996
39224.00,82.769997
39225.00,82.989998
39226.00,82.279999
39227.00,83.510002
39231.00,82.620003
39232.00,84
39233.00,83.169998
39234.00,84.220001
39237.00,84.220001
39238.00,84.260002
39239.00,83.620003
39240.00,81.959999
39241.00,82.68
39244.00,83.059998
39245.00,82
39246.00,83.349998
39247.00,84.769997
39248.00,85.940002
39251.00,86.360001
39252.00,85.839996
39253.00,82.82
39254.00,84.300003
39255.00,82.519997
39258.00,82.370003
39259.00,81.82
39260.00,83.480003
39261.00,83.599998
39262.00,83.879997
39265.00,84.82
39266.00,85.360001
39268.00,85.160004
39269.00,86.459999
39272.00,87.440002
39273.00,86.5
39274.00,87.290001
39275.00,89.620003
39276.00,90.330002
39279.00,89.699997
39280.00,89.089996
39281.00,91.150002
39282.00,92.290001
39283.00,91.940002
39286.00,93.440002
39287.00,90.839996
39288.00,92.790001
39289.00,88.230003
39290.00,85.589996
39293.00,86.010002
39294.00,85.129997
39295.00,85.839996
39296.00,85.18
39297.00,82.080002
39300.00,83.540001
39301.00,85.699997
39302.00,87.900002
39303.00,83.599998
39304.00,84.510002
39307.00,82.919998
39308.00,83.129997
39309.00,81.690002
39310.00,80.669998
39311.00,84.139999
39314.00,84.529999
39315.00,83.150002
39316.00,83.580002
39317.00,83.75
39318.00,85.690002
39321.00,85.120003
39322.00,83
39323.00,85.230003
39324.00,85.400002
39325.00,85.730003
39329.00,87.230003
39330.00,87.220001
39331.00,87.489998
39332.00,85.75
39335.00,84.860001
39336.00,86.940002
39337.00,87.650002
39338.00,88.620003
39339.00,88.669998
39342.00,89.260002
39343.00,91.760002
39344.00,92.120003
39345.00,92.089996
39346.00,92.309998
39349.00,91.730003
39350.00,91.959999
39351.00,92.370003
39352.00,92.970001
39353.00,92.559998
39356.00,93.949997
39357.00,92.239998
39358.00,91.330002
39359.00,90.919998
39360.00,91.360001
39363.00,90.68
39364.00,92.669998
39365.00,93.129997
39366.00,92.660004
39367.00,93.480003
39370.00,94.82
39371.00,94.739998
39372.00,94.800003
39373.00,95.050003
39374.00,92.139999
39377.00,90.910004
39378.00,91.349998
39379.00,92.129997
39380.00,91.57
39381.00,92.209999
39384.00,93.610001
39385.00,91.139999
39386.00,91.989998
39387.00,88.5
39388.00,87.93
39391.00,87.660004
39392.00,90.379997
39393.00,87.199997
39394.00,89.419998
39395.00,86.849998
39398.00,84.540001
39399.00,86.879997
39400.00,86.309998
39401.00,84.489998
39402.00,85.099998
39405.00,84.110001
39406.00,87.82
39407.00,87.040001
39409.00,88.290001
39412.00,85.68
39413.00,86.379997
39414.00,87.919998
39415.00,88.589996
39416.00,89.160004
39419.00,88.849998
39420.00,88.120003
39421.00,89.919998
39422.00,91.440002
39423.00,91.5
39426.00,92.029999
39427.00,90.279999
39428.00,91.919998
39429.00,92.720001
39430.00,91.18
39433.00,89.889999
39434.00,91.419998
39435.00,91.43
39436.00,92.129997
39437.00,93.43
39440.00,93.660004
39442.00,94.809998
39443.00,93.669998
39444.00,95
39447.00,93.690002
39449.00,93.510002
39450.00,93.830002
39451.00,92.080002
39454.00,91.220001
39455.00,90.050003
39456.00,91.559998
39457.00,91.660004
39458.00,90.300003
39461.00,90.830002
39462.00,89.019997
39463.00,86.529999
39464.00,83.910004
39465.00,85.080002
39469.00,82.449997
39470.00,83.449997
39471.00,86
39472.00,83.940002
39475.00,85.129997
39476.00,85.080002
39477.00,85.279999
39478.00,85.699997
